clay,phlegm,sulfur,mercury,aqua,utility,edibility,danger,wearability,blockiness,hate,lust,faith,energy,fuseable,rank,bias,stack_size,color_r,color_g,color_b,ball,digital,gem,glass,gold,magic,meat,metal,plant,plastic,stick,stone,string,wood,shoe,earth,fluff,foliage,leaf,cold,bright,letter,magnetite,ring,sky,capsule,water,fire,ball,digital,gem,glass,gold,magic,meat,metal,plant,plastic,stick,stone,string,wood,shoe,earth,fluff,foliage,leaf,cold,bright,letter,magnetite,ring,sky,capsule,water,fire
0.3,0.02,0.11,0.77,0.1,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.625,0.2,1.0,0.0,-0.09999999999999964,30,0.7091241830065359,0.8965228758169934,0.7988671023965142,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,0.0,1.0,0.24,0.065,0.0,0.0,0.0,0.5,0.0,0.0,0.1625,0.056,1.0,0.0,0.0,30,0.6078431372549019,0.7529411764705882,0.8470588235294118,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,1.0,0.1,0.07,0.13,0.0,0.12,0.0,0.0,0.06,0.0,0.0,0.0,0.01,1.0,0.0,0.0,30,0.48901960784313725,0.4582352941176471,0.5008823529411764,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.16,0.48,0.11,0.13,1.0,0.085,0.215,0.02,0.05,0.5,0.0,0.8375,0.9875,0.1,1.0,0.0,0.0,30,0.5283311546840959,0.7202614379084967,0.734239651416122,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.05,0.9,0.1,0.18,0.26,0.07,0.095,0.04,0.0,0.5,0.0,0.075,0.0,0.1,1.0,0.0,-0.1,30,0.3995119825708061,0.22949019607843138,0.32603050108932463,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5,0.5,0.1,0.0,0.13,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.05,1.0,0.0,0.0,30,0.5012461873638344,0.37544226579520695,0.5029542483660131,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.4,0.3,0.3,0.05,0.05,0.0,0.0,0.0,0.1,0.5,0.0,0.0,0.0,0.05,1.0,0.0,0.0,30,0.8966797385620915,0.35126797385620917,0.5487058823529412,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.03,1.0,0.08,0.0,0.13,0.04,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.025,1.0,0.0,0.0,30,0.8454030501089325,0.6796514161220043,0.5954161220043573,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.21,0.55,0.0,0.0,0.2,0.455,0.37,0.0,0.0,0.0,0.0,0.0,0.5750000000000001,0.5,1.0,0.0,-0.12,30,0.2756756756756757,0.21515633280339164,0.1050344462109168,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.27,0.15,1.0,0.0,0.28,0.0,0.235,0.0,0.5,1.25,0.0,0.0,0.5,1.0,0.0,0.0,30,0.1983616557734205,0.1927668845315904,0.21430936819172114,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.35,0.21,0.1,0.82,0.0,0.04,0.0,0.025,0.0,0.5,0.525,0.0,0.0,0.7,1.0,0.5,-0.5,30,0.27391721132897606,0.227119825708061,0.24367755991285403,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.07,0.0,0.22,1.0,0.06,0.135,0.0,0.055,0.13,0.5,0.0,0.0,0.0,0.2,1.0,0.0,0.0,30,0.5058823529411764,0.5161132897603485,0.48855773420479304,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.07,1.0,0.89,1.0,0.33,0.0,0.0,0.0,0.5,0.0,0.6125,1.25,0.5,1.0,0.3,0.0,1,0.5400516795865633,0.6682474540203679,0.7305669554643562,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,0.88,1.0,0.23,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.3875,0.5,1.0,0.07,0.0,30,0.5728976034858387,0.5953115468409587,0.643363834422658,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,0.0,0.05,0.05,0.38,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.2,0.05,1.0,0.0,0.0,30,0.9774117647058823,0.976,0.9792941176470589,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.18,0.53,0.16,0.6,0.22,0.025,0.05,0.025,0.025,0.5,0.0,0.0,0.3125,0.025,1.0,0.0,0.0,30,0.5019607843137255,0.4196078431372549,0.6274509803921569,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.25,0.88,0.3,0.0,0.69,0.0,0.33,0.0,0.0,0.5,0.21250000000000002,0.05,0.28750000000000003,0.2,1.0,0.0,0.0,30,0.6702745098039216,0.4581263616557734,0.5739607843137254,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5,0.5,0.1,0.07,0.13,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.05,1.0,0.0,0.0,30,0.4954074074074074,0.4808714596949891,0.5069106753812637,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,0.88,1.0,0.23,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.3875,0.5,1.0,0.07,0.0,30,0.6333246187363835,0.5186928104575164,0.7256993464052287,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,0.0,0.08,0.0,0.07,0.38,0.0,0.0,0.0,0.5,0.0,0.0,0.3375,0.05,1.0,0.0,0.0,30,0.6238954248366013,0.4328888888888889,0.3671111111111111,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.4,0.3,0.3,0.05,0.05,0.0,0.0,0.0,0.1,0.5,0.0,0.0,0.0,0.05,1.0,0.0,0.0,30,0.8378562091503268,0.26844444444444443,0.2659346405228758,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,30,0.8750675381263616,0.3411764705882353,0.3411764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,30,0.3672156862745098,0.5402527233115468,0.8789891067538126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,30,0.8755032679738562,0.4762004357298475,0.3440697167755991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,30,0.8759389978213508,0.5945272331154684,0.346962962962963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,30,0.8580915032679739,0.8763747276688453,0.3498562091503268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,30,0.6842527233115469,0.8768104575163399,0.35274945533769064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,30,0.35564270152505445,0.8772461873638344,0.35564270152505445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,30,0.3585359477124183,0.8776819172113289,0.5654553376906318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,30,0.3614291938997821,0.8781176470588236,0.7572113289760348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,30,0.364322440087146,0.7685403050108932,0.8785533769063181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,30,0.801115468409586,0.37300217864923746,0.8798605664488017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.15,1.0,0.49,1.0,0.33,0.0,0.0,0.0,0.5,0.0,0.0,1.25,0.6,1.0,0.1,0.09999999999999964,1,0.7777777777777778,0.9339109287125703,0.7851649186806505,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,1.0,0.0,0.0,0.25,0.0,0.215,0.0,0.0,0.06,0.0,0.0,0.0,0.01,1.0,0.0,0.0,30,0.5537254901960784,0.3126050420168067,0.3772549019607843,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.11,0.04,0.57,0.88,0.14,0.5,0.0,0.07,0.0,0.5,0.0,0.0,0.375,0.5,1.0,0.0,0.0,30,0.5804444444444444,0.4021089324618736,0.3318169934640523,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.8,0.02,0.02,0.01,0.1,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.025,1.0,0.0,0.0,30,0.7396949891067538,0.6471459694989107,0.5370631808278867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.9,0.02,0.02,0.01,0.1,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.1,1.0,0.0,-0.2,30,0.8313551198257081,0.7580130718954249,0.6503355119825708,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,1.0,0.0,0.0,0.54,0.0,0.12,0.0,0.0,0.06,0.0,0.0,0.0,0.01,1.0,0.0,0.0,30,0.5989769820971867,0.6017050298380222,0.4799658994032396,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.8,0.02,0.02,0.01,0.34,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.025,1.0,0.0,0.0,30,0.6943442265795207,0.8224313725490197,0.8133333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,0.33,1.0,0.0,0.145,0.0,0.0,0.0,0.5,0.0,1.0125000000000002,1.2,0.09,1.0,0.1,0.0,30,1.0,1.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.49,0.0,0.0,0.0,1.0,0.145,0.0,0.0,0.0,0.5,0.0,0.22499999999999998,0.1,0.05,1.0,0.0,0.0,30,0.4298562091503268,0.5065795206971677,0.5070849673202614,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.49,0.0,0.0,0.0,1.0,0.145,0.0,0.0,0.0,0.5,0.3375,0.22499999999999998,0.1,0.05,1.0,0.0,0.0,30,0.15363834422657952,0.17444880174291938,0.2203050108932462,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.49,0.0,0.0,0.0,1.0,0.145,0.0,0.0,0.0,0.5,0.11249999999999999,0.475,0.1,0.05,1.0,0.0,0.0,30,0.3122091503267974,0.4712854030501089,0.41568627450980394,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.49,0.0,0.0,0.0,1.0,0.145,0.0,0.0,0.0,0.5,0.0,0.475,0.1,0.05,1.0,0.0,0.0,30,0.41246187363834425,0.25389106753812635,0.2562962962962963,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.49,0.0,0.0,0.0,1.0,0.145,0.0,0.0,0.0,0.5,0.0,0.475,0.1,0.05,1.0,0.0,0.0,30,0.1925925925925926,0.1925925925925926,0.1925925925925926,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.23,1.0,0.09,0.0,0.35,0.06,0.075,0.34,0.0,0.5,1.25,0.8999999999999999,0.0,0.036,1.0,0.0,0.0,30,0.7168104575163399,0.5274248366013072,0.47888453159041394,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,0.0,0.15,0.25,0.0,0.0,0.0,0.05,0.0,0.5,0.0,0.17500000000000002,0.65,0.2,1.0,0.05,0.0,30,0.5140740740740741,0.5113725490196078,0.562718954248366,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.4,0.9,0.2,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.1625,0.5125,0.9750000000000001,0.04,1.0,0.0,0.0,30,0.8934553376906318,0.666318082788671,0.32252723311546844,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.08,0.0,0.0,0.0,1.0,0.0,0.155,0.0,0.0,0.5,0.0,0.0,0.3,0.03,1.0,0.0,0.0,30,0.8436427015250545,0.9213769063180828,0.9162004357298474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5,0.5,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.05,1.0,0.0,0.0,30,0.8436427015250545,0.9213769063180828,0.9162004357298474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,1.0,0.0,0.0,0.31,0.0,0.17,0.0,0.0,0.5,0.0,0.0,0.0,0.025,1.0,0.0,0.0,30,0.45788629917375756,0.5511160439018374,0.6317918362313479,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,0.88,1.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.3875,0.5,1.0,0.07,0.0,30,0.8186492374727669,0.7325490196078431,0.7003572984749455,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.07,1.0,0.89,1.0,0.33,0.0,0.38,0.0,0.5,1.25,1.25,1.25,0.3,1.0,0.3,0.0,5,0.495516035871713,0.495516035871713,0.495516035871713,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.25,0.0,0.4,1.0,0.4,0.0,5,0.942156862745098,0.9261642156862745,0.9436274509803921,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.13,0.68,0.2,0.0,0.61,0.0,0.105,0.17,0.0,0.5,0.75,0.3125,0.7374999999999999,0.04,1.0,0.0,0.0,30,0.1497690631808279,0.031790849673202615,0.07613071895424836,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,1.0,0.18,0.0,0.03,0.0,0.0,0.0,0.5,0.0,1.25,0.0,0.1,1.0,0.0,0.0,30,0.12196949891067538,0.12196949891067538,0.12196949891067538,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.1,0.35,0.83,0.65,0.24,0.21,0.13,0.0,0.1,0.0,0.0,0.0,1.0374999999999999,0.08,1.0,0.0,0.0,30,0.9509803921568627,0.8108857336037864,0.2088573360378634,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.25,0.0,0.32,0.75,0.0,0.0,0.0,0.0,0.0,0.5,0.1,0.0,0.0,0.1,1.0,0.0,0.0,30,0.6056482294410301,0.587620719929763,0.5907813871817383,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.1,1.0,0.0,0.0,30,0.368958605664488,0.3049237472766885,0.3197037037037037,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.05,1.0,0.0,0.0,30,0.5075381263616557,0.46494117647058825,0.49742919389978213,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.21,0.55,0.0,0.0,0.2,0.455,0.045,0.0,0.5,0.0,0.0,0.0,0.5750000000000001,0.5,1.0,0.0,-0.12,30,0.5634703196347032,0.24883158742949235,0.2228310502283105,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,1.0,0.28,0.22,0.015,0.0,0.0,0.0,0.5,0.0,1.25,0.7000000000000001,0.1,1.0,0.1,0.0,30,0.265359477124183,0.1534640522875817,0.10903703703703704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,0.0,0.17,0.1,0.06,0.32,0.0,0.0,0.0,0.5,0.0,0.0,1.25,0.08,1.0,0.0,0.0,30,0.344557734204793,0.3240087145969499,0.29936383442265796,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.64,0.07,0.66,0.05,0.9,0.0,0.0,0.0,0.0,0.5,1.0374999999999999,0.0,0.8500000000000001,0.16,1.0,0.0,0.0,30,0.2834509803921569,0.1886884531590414,0.0691764705882353,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.23,0.07,0.0,0.29,1.0,0.075,0.0,0.0,0.0,0.5,0.15,0.475,0.1,0.05,1.0,0.0,0.0,30,0.5391721132897603,0.5288366013071896,0.5158867102396514,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
